sku,date,units_sold
SKU-003-SEASONAL-DECOR,2025-12-20,0.0
SKU-003-SEASONAL-DECOR,2025-12-21,0.0
SKU-003-SEASONAL-DECOR,2025-12-22,0.0
SKU-003-SEASONAL-DECOR,2025-12-23,0.0
SKU-003-SEASONAL-DECOR,2025-12-24,0.0
SKU-003-SEASONAL-DECOR,2025-12-25,0.0
SKU-003-SEASONAL-DECOR,2025-12-26,0.0
SKU-003-SEASONAL-DECOR,2025-12-27,0.0
SKU-003-SEASONAL-DECOR,2025-12-28,0.0
SKU-003-SEASONAL-DECOR,2025-12-29,0.0
SKU-003-SEASONAL-DECOR,2025-12-30,0.0
SKU-004-ELECTRONICS,2024-01-01,143.9
SKU-004-ELECTRONICS,2024-01-02,141.6
SKU-004-ELECTRONICS,2024-01-03,140.2
SKU-004-ELECTRONICS,2024-01-04,78.2
SKU-004-ELECTRONICS,2024-01-05,109.5
SKU-004-ELECTRONICS,2024-01-06,117.5
SKU-004-ELECTRONICS,2024-01-07,121.4
SKU-004-ELECTRONICS,2024-01-08,116.2
SKU-004-ELECTRONICS,2024-01-09,162.7
SKU-004-ELECTRONICS,2024-01-10,129.5
SKU-004-ELECTRONICS,2024-01-11,73.4
SKU-004-ELECTRONICS,2024-01-12,119.2
SKU-004-ELECTRONICS,2024-01-13,117.5
SKU-004-ELECTRONICS,2024-01-14,131.7
SKU-004-ELECTRONICS,2024-01-15,148.6
SKU-004-ELECTRONICS,2024-01-16,122.7
SKU-004-ELECTRONICS,2024-01-17,113.1
SKU-004-ELECTRONICS,2024-01-18,114.6
SKU-004-ELECTRONICS,2024-01-19,83.8
SKU-004-ELECTRONICS,2024-01-20,93.9
SKU-004-ELECTRONICS,2024-01-21,106.9
SKU-004-ELECTRONICS,2024-01-22,150.5
SKU-004-ELECTRONICS,2024-01-23,118.7
SKU-004-ELECTRONICS,2024-01-24,112.5
SKU-004-ELECTRONICS,2024-01-25,96.4
SKU-004-ELECTRONICS,2024-01-26,111.0
SKU-004-ELECTRONICS,2024-01-27,120.9
SKU-004-ELECTRONICS,2024-01-28,121.9
SKU-004-ELECTRONICS,2024-01-29,162.3
SKU-004-ELECTRONICS,2024-01-30,142.5
SKU-004-ELECTRONICS,2024-01-31,125.2
SKU-004-ELECTRONICS,2024-02-01,100.3
SKU-004-ELECTRONICS,2024-02-02,100.8
SKU-004-ELECTRONICS,2024-02-03,115.3
SKU-004-ELECTRONICS,2024-02-04,136.7
SKU-004-ELECTRONICS,2024-02-05,151.6
SKU-004-ELECTRONICS,2024-02-06,145.7
SKU-004-ELECTRONICS,2024-02-07,119.9
SKU-004-ELECTRONICS,2024-02-08,107.9
SKU-004-ELECTRONICS,2024-02-09,118.9
SKU-004-ELECTRONICS,2024-02-10,139.1
SKU-004-ELECTRONICS,2024-02-11,157.6
SKU-004-ELECTRONICS,2024-02-12,148.7
SKU-004-ELECTRONICS,2024-02-13,125.2
SKU-004-ELECTRONICS,2024-02-14,129.3
SKU-004-ELECTRONICS,2024-02-15,115.6
SKU-004-ELECTRONICS,2024-02-16,113.7
SKU-004-ELECTRONICS,2024-02-17,133.1
SKU-004-ELECTRONICS,2024-02-18,136.5
SKU-004-ELECTRONICS,2024-02-19,154.4
SKU-004-ELECTRONICS,2024-02-20,114.2
SKU-004-ELECTRONICS,2024-02-21,155.9
SKU-004-ELECTRONICS,2024-02-22,117.5
SKU-004-ELECTRONICS,2024-02-23,111.8
SKU-004-ELECTRONICS,2024-02-24,137.0
SKU-004-ELECTRONICS,2024-02-25,143.8
SKU-004-ELECTRONICS,2024-02-26,146.2
SKU-004-ELECTRONICS,2024-02-27,162.4
SKU-004-ELECTRONICS,2024-02-28,135.5
SKU-004-ELECTRONICS,2024-02-29,111.2
SKU-004-ELECTRONICS,2024-03-01,129.9
SKU-004-ELECTRONICS,2024-03-02,139.8
SKU-004-ELECTRONICS,2024-03-03,156.6
SKU-004-ELECTRONICS,2024-03-04,156.2
SKU-004-ELECTRONICS,2024-03-05,169.7
SKU-004-ELECTRONICS,2024-03-06,125.8
SKU-004-ELECTRONICS,2024-03-07,136.6
SKU-004-ELECTRONICS,2024-03-08,145.6
SKU-004-ELECTRONICS,2024-03-09,124.6
SKU-004-ELECTRONICS,2024-03-10,158.4
SKU-004-ELECTRONICS,2024-03-11,139.1
SKU-004-ELECTRONICS,2024-03-12,159.0
SKU-004-ELECTRONICS,2024-03-13,118.3
SKU-004-ELECTRONICS,2024-03-14,109.9
SKU-004-ELECTRONICS,2024-03-15,130.9
SKU-004-ELECTRONICS,2024-03-16,156.6
SKU-004-ELECTRONICS,2024-03-17,166.2
SKU-004-ELECTRONICS,2024-03-18,165.2
SKU-004-ELECTRONICS,2024-03-19,151.4
SKU-004-ELECTRONICS,2024-03-20,146.6
SKU-004-ELECTRONICS,2024-03-21,166.7
SKU-004-ELECTRONICS,2024-03-22,152.0
SKU-004-ELECTRONICS,2024-03-23,126.5
SKU-004-ELECTRONICS,2024-03-24,153.0
SKU-004-ELECTRONICS,2024-03-25,151.9
SKU-004-ELECTRONICS,2024-03-26,174.2
SKU-004-ELECTRONICS,2024-03-27,146.2
SKU-004-ELECTRONICS,2024-03-28,114.8
SKU-004-ELECTRONICS,2024-03-29,133.3
SKU-004-ELECTRONICS,2024-03-30,142.3
SKU-004-ELECTRONICS,2024-03-31,151.8
SKU-004-ELECTRONICS,2024-04-01,171.0
SKU-004-ELECTRONICS,2024-04-02,182.4
SKU-004-ELECTRONICS,2024-04-03,140.9
SKU-004-ELECTRONICS,2024-04-04,135.2
SKU-004-ELECTRONICS,2024-04-05,119.5
SKU-004-ELECTRONICS,2024-04-06,147.1
SKU-004-ELECTRONICS,2024-04-07,189.9
SKU-004-ELECTRONICS,2024-04-08,187.5
SKU-004-ELECTRONICS,2024-04-09,163.8
SKU-004-ELECTRONICS,2024-04-10,149.3
SKU-004-ELECTRONICS,2024-04-11,161.7
SKU-004-ELECTRONICS,2024-04-12,141.5
SKU-004-ELECTRONICS,2024-04-13,149.4
SKU-004-ELECTRONICS,2024-04-14,190.5
SKU-004-ELECTRONICS,2024-04-15,177.8
SKU-004-ELECTRONICS,2024-04-16,167.5
SKU-004-ELECTRONICS,2024-04-17,167.4
SKU-004-ELECTRONICS,2024-04-18,129.6
SKU-004-ELECTRONICS,2024-04-19,141.1
SKU-004-ELECTRONICS,2024-04-20,149.5
SKU-004-ELECTRONICS,2024-04-21,180.2
SKU-004-ELECTRONICS,2024-04-22,185.7
SKU-004-ELECTRONICS,2024-04-23,207.3
SKU-004-ELECTRONICS,2024-04-24,175.1
SKU-004-ELECTRONICS,2024-04-25,151.9
SKU-004-ELECTRONICS,2024-04-26,158.8
SKU-004-ELECTRONICS,2024-04-27,160.9
SKU-004-ELECTRONICS,2024-04-28,185.3
SKU-004-ELECTRONICS,2024-04-29,199.0
SKU-004-ELECTRONICS,2024-04-30,191.3
SKU-004-ELECTRONICS,2024-05-01,188.4
SKU-004-ELECTRONICS,2024-05-02,162.5
SKU-004-ELECTRONICS,2024-05-03,143.8
SKU-004-ELECTRONICS,2024-05-04,170.7
SKU-004-ELECTRONICS,2024-05-05,168.6
SKU-004-ELECTRONICS,2024-05-06,221.9
SKU-004-ELECTRONICS,2024-05-07,161.0
SKU-004-ELECTRONICS,2024-05-08,169.3
SKU-004-ELECTRONICS,2024-05-09,164.2
SKU-004-ELECTRONICS,2024-05-10,143.0
SKU-004-ELECTRONICS,2024-05-11,163.2
SKU-004-ELECTRONICS,2024-05-12,201.1
SKU-004-ELECTRONICS,2024-05-13,178.3
SKU-004-ELECTRONICS,2024-05-14,202.3
SKU-004-ELECTRONICS,2024-05-15,169.8
SKU-004-ELECTRONICS,2024-05-16,153.9
SKU-004-ELECTRONICS,2024-05-17,185.9
SKU-004-ELECTRONICS,2024-05-18,182.0
SKU-004-ELECTRONICS,2024-05-19,193.9
SKU-004-ELECTRONICS,2024-05-20,193.7
SKU-004-ELECTRONICS,2024-05-21,193.7
SKU-004-ELECTRONICS,2024-05-22,172.4
SKU-004-ELECTRONICS,2024-05-23,186.4
SKU-004-ELECTRONICS,2024-05-24,162.5
SKU-004-ELECTRONICS,2024-05-25,162.4
SKU-004-ELECTRONICS,2024-05-26,183.0
SKU-004-ELECTRONICS,2024-05-27,204.6
SKU-004-ELECTRONICS,2024-05-28,177.1
SKU-004-ELECTRONICS,2024-05-29,165.5
SKU-004-ELECTRONICS,2024-05-30,139.4
SKU-004-ELECTRONICS,2024-05-31,128.5
SKU-004-ELECTRONICS,2024-06-01,205.9
SKU-004-ELECTRONICS,2024-06-02,188.2
SKU-004-ELECTRONICS,2024-06-03,225.0
SKU-004-ELECTRONICS,2024-06-04,201.8
SKU-004-ELECTRONICS,2024-06-05,181.5
SKU-004-ELECTRONICS,2024-06-06,147.6
SKU-004-ELECTRONICS,2024-06-07,161.5
SKU-004-ELECTRONICS,2024-06-08,177.3
SKU-004-ELECTRONICS,2024-06-09,179.4
SKU-004-ELECTRONICS,2024-06-10,210.9
SKU-004-ELECTRONICS,2024-06-11,211.9
SKU-004-ELECTRONICS,2024-06-12,184.7
SKU-004-ELECTRONICS,2024-06-13,166.8
SKU-004-ELECTRONICS,2024-06-14,138.5
SKU-004-ELECTRONICS,2024-06-15,214.5
SKU-004-ELECTRONICS,2024-06-16,203.2
SKU-004-ELECTRONICS,2024-06-17,184.6
SKU-004-ELECTRONICS,2024-06-18,178.5
SKU-004-ELECTRONICS,2024-06-19,168.6
SKU-004-ELECTRONICS,2024-06-20,149.7
SKU-004-ELECTRONICS,2024-06-21,163.1
SKU-004-ELECTRONICS,2024-06-22,163.1
SKU-004-ELECTRONICS,2024-06-23,194.1
SKU-004-ELECTRONICS,2024-06-24,194.5
SKU-004-ELECTRONICS,2024-06-25,190.6
SKU-004-ELECTRONICS,2024-06-26,161.0
SKU-004-ELECTRONICS,2024-06-27,165.8
SKU-004-ELECTRONICS,2024-06-28,165.7
SKU-004-ELECTRONICS,2024-06-29,163.1
SKU-004-ELECTRONICS,2024-06-30,168.3
SKU-004-ELECTRONICS,2024-07-01,200.9
SKU-004-ELECTRONICS,2024-07-02,168.2
SKU-004-ELECTRONICS,2024-07-03,165.5
SKU-004-ELECTRONICS,2024-07-04,168.8
SKU-004-ELECTRONICS,2024-07-05,178.6
SKU-004-ELECTRONICS,2024-07-06,169.4
SKU-004-ELECTRONICS,2024-07-07,195.1
SKU-004-ELECTRONICS,2024-07-08,217.0
SKU-004-ELECTRONICS,2024-07-09,177.3
SKU-004-ELECTRONICS,2024-07-10,169.2
SKU-004-ELECTRONICS,2024-07-11,164.9
SKU-004-ELECTRONICS,2024-07-12,178.1
SKU-004-ELECTRONICS,2024-07-13,155.2
SKU-004-ELECTRONICS,2024-07-14,171.7
SKU-004-ELECTRONICS,2024-07-15,210.9
SKU-004-ELECTRONICS,2024-07-16,207.5
SKU-004-ELECTRONICS,2024-07-17,164.8
SKU-004-ELECTRONICS,2024-07-18,159.9
SKU-004-ELECTRONICS,2024-07-19,171.2
SKU-004-ELECTRONICS,2024-07-20,167.0
SKU-004-ELECTRONICS,2024-07-21,159.9
SKU-004-ELECTRONICS,2024-07-22,198.1
SKU-004-ELECTRONICS,2024-07-23,201.9
SKU-004-ELECTRONICS,2024-07-24,153.6
SKU-004-ELECTRONICS,2024-07-25,175.3
SKU-004-ELECTRONICS,2024-07-26,150.8
SKU-004-ELECTRONICS,2024-07-27,142.3
SKU-004-ELECTRONICS,2024-07-28,187.5
SKU-004-ELECTRONICS,2024-07-29,171.2
SKU-004-ELECTRONICS,2024-07-30,205.4
SKU-004-ELECTRONICS,2024-07-31,176.0
SKU-004-ELECTRONICS,2024-08-01,179.7
SKU-004-ELECTRONICS,2024-08-02,129.1
SKU-004-ELECTRONICS,2024-08-03,167.1
SKU-004-ELECTRONICS,2024-08-04,202.6
SKU-004-ELECTRONICS,2024-08-05,207.3
SKU-004-ELECTRONICS,2024-08-06,192.6
SKU-004-ELECTRONICS,2024-08-07,171.9
SKU-004-ELECTRONICS,2024-08-08,161.1
SKU-004-ELECTRONICS,2024-08-09,164.7
SKU-004-ELECTRONICS,2024-08-10,188.3
SKU-004-ELECTRONICS,2024-08-11,154.5
SKU-004-ELECTRONICS,2024-08-12,173.3
SKU-004-ELECTRONICS,2024-08-13,172.6
SKU-004-ELECTRONICS,2024-08-14,166.8
SKU-004-ELECTRONICS,2024-08-15,154.7
SKU-004-ELECTRONICS,2024-08-16,142.5
SKU-004-ELECTRONICS,2024-08-17,158.8
SKU-004-ELECTRONICS,2024-08-18,187.5
SKU-004-ELECTRONICS,2024-08-19,201.8
SKU-004-ELECTRONICS,2024-08-20,166.7
SKU-004-ELECTRONICS,2024-08-21,157.2
SKU-004-ELECTRONICS,2024-08-22,147.0
SKU-004-ELECTRONICS,2024-08-23,179.9
SKU-004-ELECTRONICS,2024-08-24,147.4
SKU-004-ELECTRONICS,2024-08-25,177.9
SKU-004-ELECTRONICS,2024-08-26,182.4
SKU-004-ELECTRONICS,2024-08-27,168.8
SKU-004-ELECTRONICS,2024-08-28,171.0
SKU-004-ELECTRONICS,2024-08-29,141.9
SKU-004-ELECTRONICS,2024-08-30,134.4
SKU-004-ELECTRONICS,2024-08-31,154.6
SKU-004-ELECTRONICS,2024-09-01,174.1
SKU-004-ELECTRONICS,2024-09-02,169.4
SKU-004-ELECTRONICS,2024-09-03,161.0
SKU-004-ELECTRONICS,2024-09-04,170.3
SKU-004-ELECTRONICS,2024-09-05,131.3
SKU-004-ELECTRONICS,2024-09-06,150.9
SKU-004-ELECTRONICS,2024-09-07,147.8
SKU-004-ELECTRONICS,2024-09-08,154.8
SKU-004-ELECTRONICS,2024-09-09,158.8
SKU-004-ELECTRONICS,2024-09-10,143.8
SKU-004-ELECTRONICS,2024-09-11,160.5
SKU-004-ELECTRONICS,2024-09-12,145.1
SKU-004-ELECTRONICS,2024-09-13,128.2
SKU-004-ELECTRONICS,2024-09-14,131.1
SKU-004-ELECTRONICS,2024-09-15,155.2
SKU-004-ELECTRONICS,2024-09-16,173.1
SKU-004-ELECTRONICS,2024-09-17,182.0
SKU-004-ELECTRONICS,2024-09-18,137.8
SKU-004-ELECTRONICS,2024-09-19,108.4
SKU-004-ELECTRONICS,2024-09-20,133.6
SKU-004-ELECTRONICS,2024-09-21,137.6
SKU-004-ELECTRONICS,2024-09-22,147.5
SKU-004-ELECTRONICS,2024-09-23,141.1
SKU-004-ELECTRONICS,2024-09-24,168.7
SKU-004-ELECTRONICS,2024-09-25,163.5
SKU-004-ELECTRONICS,2024-09-26,114.2
SKU-004-ELECTRONICS,2024-09-27,105.8
SKU-004-ELECTRONICS,2024-09-28,131.4
SKU-004-ELECTRONICS,2024-09-29,151.6
SKU-004-ELECTRONICS,2024-09-30,171.5
SKU-004-ELECTRONICS,2024-10-01,158.5
SKU-004-ELECTRONICS,2024-10-02,115.9
SKU-004-ELECTRONICS,2024-10-03,129.1
SKU-004-ELECTRONICS,2024-10-04,127.7
SKU-004-ELECTRONICS,2024-10-05,128.3
SKU-004-ELECTRONICS,2024-10-06,156.8
SKU-004-ELECTRONICS,2024-10-07,141.5
SKU-004-ELECTRONICS,2024-10-08,149.0
SKU-004-ELECTRONICS,2024-10-09,117.6
SKU-004-ELECTRONICS,2024-10-10,122.1
SKU-004-ELECTRONICS,2024-10-11,131.4
SKU-004-ELECTRONICS,2024-10-12,105.2
SKU-004-ELECTRONICS,2024-10-13,150.2
SKU-004-ELECTRONICS,2024-10-14,168.4
SKU-004-ELECTRONICS,2024-10-15,154.8
SKU-004-ELECTRONICS,2024-10-16,157.2
SKU-004-ELECTRONICS,2024-10-17,118.9
SKU-004-ELECTRONICS,2024-10-18,148.9
SKU-004-ELECTRONICS,2024-10-19,132.1
SKU-004-ELECTRONICS,2024-10-20,130.4
SKU-004-ELECTRONICS,2024-10-21,153.9
SKU-004-ELECTRONICS,2024-10-22,139.7
SKU-004-ELECTRONICS,2024-10-23,149.5
SKU-004-ELECTRONICS,2024-10-24,140.9
SKU-004-ELECTRONICS,2024-10-25,140.6
SKU-004-ELECTRONICS,2024-10-26,140.0
SKU-004-ELECTRONICS,2024-10-27,144.1
SKU-004-ELECTRONICS,2024-10-28,146.1
SKU-004-ELECTRONICS,2024-10-29,131.7
SKU-004-ELECTRONICS,2024-10-30,140.4
SKU-004-ELECTRONICS,2024-10-31,98.5
SKU-004-ELECTRONICS,2024-11-01,111.1
SKU-004-ELECTRONICS,2024-11-02,130.5
SKU-004-ELECTRONICS,2024-11-03,150.5
SKU-004-ELECTRONICS,2024-11-04,132.9
SKU-004-ELECTRONICS,2024-11-05,128.3
SKU-004-ELECTRONICS,2024-11-06,112.5
SKU-004-ELECTRONICS,2024-11-07,126.7
SKU-004-ELECTRONICS,2024-11-08,97.1
SKU-004-ELECTRONICS,2024-11-09,112.9
SKU-004-ELECTRONICS,2024-11-10,151.3
SKU-004-ELECTRONICS,2024-11-11,164.4
SKU-004-ELECTRONICS,2024-11-12,171.4
SKU-004-ELECTRONICS,2024-11-13,127.9
SKU-004-ELECTRONICS,2024-11-14,126.9
SKU-004-ELECTRONICS,2024-11-15,87.1
SKU-004-ELECTRONICS,2024-11-16,133.9
SKU-004-ELECTRONICS,2024-11-17,154.3
SKU-004-ELECTRONICS,2024-11-18,164.4
SKU-004-ELECTRONICS,2024-11-19,137.5
SKU-004-ELECTRONICS,2024-11-20,147.8
SKU-004-ELECTRONICS,2024-11-21,136.4
SKU-004-ELECTRONICS,2024-11-22,112.3
SKU-004-ELECTRONICS,2024-11-23,125.6
SKU-004-ELECTRONICS,2024-11-24,137.2
SKU-004-ELECTRONICS,2024-11-25,146.2
SKU-004-ELECTRONICS,2024-11-26,144.0
SKU-004-ELECTRONICS,2024-11-27,109.2
SKU-004-ELECTRONICS,2024-11-28,93.6
SKU-004-ELECTRONICS,2024-11-29,107.7
SKU-004-ELECTRONICS,2024-11-30,116.9
SKU-004-ELECTRONICS,2024-12-01,155.0
SKU-004-ELECTRONICS,2024-12-02,147.0
SKU-004-ELECTRONICS,2024-12-03,130.0
SKU-004-ELECTRONICS,2024-12-04,101.7
SKU-004-ELECTRONICS,2024-12-05,107.9
SKU-004-ELECTRONICS,2024-12-06,96.3
SKU-004-ELECTRONICS,2024-12-07,98.8
SKU-004-ELECTRONICS,2024-12-08,168.5
SKU-004-ELECTRONICS,2024-12-09,122.9
SKU-004-ELECTRONICS,2024-12-10,167.4
SKU-004-ELECTRONICS,2024-12-11,171.1
SKU-004-ELECTRONICS,2024-12-12,114.9
SKU-004-ELECTRONICS,2024-12-13,106.0
SKU-004-ELECTRONICS,2024-12-14,134.7
SKU-004-ELECTRONICS,2024-12-15,129.7
SKU-004-ELECTRONICS,2024-12-16,153.9
SKU-004-ELECTRONICS,2024-12-17,155.8
SKU-004-ELECTRONICS,2024-12-18,110.6
SKU-004-ELECTRONICS,2024-12-19,136.2
SKU-004-ELECTRONICS,2024-12-20,114.4
SKU-004-ELECTRONICS,2024-12-21,130.4
SKU-004-ELECTRONICS,2024-12-22,162.3
SKU-004-ELECTRONICS,2024-12-23,132.5
SKU-004-ELECTRONICS,2024-12-24,128.3
SKU-004-ELECTRONICS,2024-12-25,133.9
SKU-004-ELECTRONICS,2024-12-26,121.0
SKU-004-ELECTRONICS,2024-12-27,111.2
SKU-004-ELECTRONICS,2024-12-28,126.1
SKU-004-ELECTRONICS,2024-12-29,141.5
SKU-004-ELECTRONICS,2024-12-30,140.2
SKU-004-ELECTRONICS,2024-12-31,129.0
SKU-004-ELECTRONICS,2025-01-01,120.7
SKU-004-ELECTRONICS,2025-01-02,118.9
SKU-004-ELECTRONICS,2025-01-03,122.3
SKU-004-ELECTRONICS,2025-01-04,111.4
SKU-004-ELECTRONICS,2025-01-05,171.1
SKU-004-ELECTRONICS,2025-01-06,188.7
SKU-004-ELECTRONICS,2025-01-07,152.3
SKU-004-ELECTRONICS,2025-01-08,121.7
SKU-004-ELECTRONICS,2025-01-09,116.5
SKU-004-ELECTRONICS,2025-01-10,129.3
SKU-004-ELECTRONICS,2025-01-11,129.9
SKU-004-ELECTRONICS,2025-01-12,175.4
SKU-004-ELECTRONICS,2025-01-13,153.6
SKU-004-ELECTRONICS,2025-01-14,165.0
SKU-004-ELECTRONICS,2025-01-15,142.0
SKU-004-ELECTRONICS,2025-01-16,153.3
SKU-004-ELECTRONICS,2025-01-17,126.5
SKU-004-ELECTRONICS,2025-01-18,140.5
SKU-004-ELECTRONICS,2025-01-19,139.3
SKU-004-ELECTRONICS,2025-01-20,156.7
SKU-004-ELECTRONICS,2025-01-21,135.7
SKU-004-ELECTRONICS,2025-01-22,183.8
SKU-004-ELECTRONICS,2025-01-23,125.1
SKU-004-ELECTRONICS,2025-01-24,120.7
SKU-004-ELECTRONICS,2025-01-25,137.2
SKU-004-ELECTRONICS,2025-01-26,160.0
SKU-004-ELECTRONICS,2025-01-27,171.3
SKU-004-ELECTRONICS,2025-01-28,132.4
SKU-004-ELECTRONICS,2025-01-29,159.4
SKU-004-ELECTRONICS,2025-01-30,128.5
SKU-004-ELECTRONICS,2025-01-31,126.0
SKU-004-ELECTRONICS,2025-02-01,165.5
SKU-004-ELECTRONICS,2025-02-02,161.5
SKU-004-ELECTRONICS,2025-02-03,155.5
SKU-004-ELECTRONICS,2025-02-04,148.6
SKU-004-ELECTRONICS,2025-02-05,155.8
SKU-004-ELECTRONICS,2025-02-06,131.8
SKU-004-ELECTRONICS,2025-02-07,132.2
SKU-004-ELECTRONICS,2025-02-08,125.2
SKU-004-ELECTRONICS,2025-02-09,163.5
SKU-004-ELECTRONICS,2025-02-10,160.7
SKU-004-ELECTRONICS,2025-02-11,153.0
SKU-004-ELECTRONICS,2025-02-12,166.5
SKU-004-ELECTRONICS,2025-02-13,138.5
SKU-004-ELECTRONICS,2025-02-14,129.7
SKU-004-ELECTRONICS,2025-02-15,161.1
SKU-004-ELECTRONICS,2025-02-16,191.4
SKU-004-ELECTRONICS,2025-02-17,152.4
SKU-004-ELECTRONICS,2025-02-18,181.4
SKU-004-ELECTRONICS,2025-02-19,155.6
SKU-004-ELECTRONICS,2025-02-20,137.1
SKU-004-ELECTRONICS,2025-02-21,157.5
SKU-004-ELECTRONICS,2025-02-22,162.9
SKU-004-ELECTRONICS,2025-02-23,162.2
SKU-004-ELECTRONICS,2025-02-24,195.7
SKU-004-ELECTRONICS,2025-02-25,169.2
SKU-004-ELECTRONICS,2025-02-26,155.7
SKU-004-ELECTRONICS,2025-02-27,123.5
SKU-004-ELECTRONICS,2025-02-28,142.1
SKU-004-ELECTRONICS,2025-03-01,163.3
SKU-004-ELECTRONICS,2025-03-02,167.9
SKU-004-ELECTRONICS,2025-03-03,182.1
SKU-004-ELECTRONICS,2025-03-04,194.0
SKU-004-ELECTRONICS,2025-03-05,157.7
SKU-004-ELECTRONICS,2025-03-06,137.2
SKU-004-ELECTRONICS,2025-03-07,169.6
SKU-004-ELECTRONICS,2025-03-08,148.7
SKU-004-ELECTRONICS,2025-03-09,142.6
SKU-004-ELECTRONICS,2025-03-10,167.4
SKU-004-ELECTRONICS,2025-03-11,176.1
SKU-004-ELECTRONICS,2025-03-12,146.6
SKU-004-ELECTRONICS,2025-03-13,133.7
SKU-004-ELECTRONICS,2025-03-14,142.3
SKU-004-ELECTRONICS,2025-03-15,160.1
SKU-004-ELECTRONICS,2025-03-16,176.8
SKU-004-ELECTRONICS,2025-03-17,189.5
SKU-004-ELECTRONICS,2025-03-18,199.3
SKU-004-ELECTRONICS,2025-03-19,214.7
SKU-004-ELECTRONICS,2025-03-20,171.0
SKU-004-ELECTRONICS,2025-03-21,163.0
SKU-004-ELECTRONICS,2025-03-22,157.2
SKU-004-ELECTRONICS,2025-03-23,185.9
SKU-004-ELECTRONICS,2025-03-24,178.7
SKU-004-ELECTRONICS,2025-03-25,187.6
SKU-004-ELECTRONICS,2025-03-26,156.3
SKU-004-ELECTRONICS,2025-03-27,173.4
SKU-004-ELECTRONICS,2025-03-28,187.3
SKU-004-ELECTRONICS,2025-03-29,184.4
SKU-004-ELECTRONICS,2025-03-30,226.4
SKU-004-ELECTRONICS,2025-03-31,181.8
SKU-004-ELECTRONICS,2025-04-01,204.3
SKU-004-ELECTRONICS,2025-04-02,174.1
SKU-004-ELECTRONICS,2025-04-03,164.5
SKU-004-ELECTRONICS,2025-04-04,146.1
SKU-004-ELECTRONICS,2025-04-05,173.8
SKU-004-ELECTRONICS,2025-04-06,190.9
SKU-004-ELECTRONICS,2025-04-07,191.5
SKU-004-ELECTRONICS,2025-04-08,211.7
SKU-004-ELECTRONICS,2025-04-09,190.2
SKU-004-ELECTRONICS,2025-04-10,182.6
SKU-004-ELECTRONICS,2025-04-11,157.5
SKU-004-ELECTRONICS,2025-04-12,168.9
SKU-004-ELECTRONICS,2025-04-13,179.3
SKU-004-ELECTRONICS,2025-04-14,216.8
SKU-004-ELECTRONICS,2025-04-15,212.8
SKU-004-ELECTRONICS,2025-04-16,182.5
SKU-004-ELECTRONICS,2025-04-17,159.0
SKU-004-ELECTRONICS,2025-04-18,169.6
SKU-004-ELECTRONICS,2025-04-19,188.5
SKU-004-ELECTRONICS,2025-04-20,206.7
SKU-004-ELECTRONICS,2025-04-21,204.7
SKU-004-ELECTRONICS,2025-04-22,218.2
SKU-004-ELECTRONICS,2025-04-23,204.5
SKU-004-ELECTRONICS,2025-04-24,159.7
SKU-004-ELECTRONICS,2025-04-25,176.0
SKU-004-ELECTRONICS,2025-04-26,185.9
SKU-004-ELECTRONICS,2025-04-27,184.0
SKU-004-ELECTRONICS,2025-04-28,203.4
SKU-004-ELECTRONICS,2025-04-29,209.0
SKU-004-ELECTRONICS,2025-04-30,206.1
SKU-004-ELECTRONICS,2025-05-01,165.2
SKU-004-ELECTRONICS,2025-05-02,169.0
SKU-004-ELECTRONICS,2025-05-03,184.6
SKU-004-ELECTRONICS,2025-05-04,199.1
SKU-004-ELECTRONICS,2025-05-05,193.7
SKU-004-ELECTRONICS,2025-05-06,219.9
SKU-004-ELECTRONICS,2025-05-07,188.5
SKU-004-ELECTRONICS,2025-05-08,184.2
SKU-004-ELECTRONICS,2025-05-09,186.6
SKU-004-ELECTRONICS,2025-05-10,183.8
SKU-004-ELECTRONICS,2025-05-11,193.6
SKU-004-ELECTRONICS,2025-05-12,206.5
SKU-004-ELECTRONICS,2025-05-13,203.0
SKU-004-ELECTRONICS,2025-05-14,182.2
SKU-004-ELECTRONICS,2025-05-15,101.8
SKU-004-ELECTRONICS,2025-05-16,92.7
SKU-004-ELECTRONICS,2025-05-17,109.0
SKU-004-ELECTRONICS,2025-05-18,118.8
SKU-004-ELECTRONICS,2025-05-19,132.0
SKU-004-ELECTRONICS,2025-05-20,131.3
SKU-004-ELECTRONICS,2025-05-21,133.5
SKU-004-ELECTRONICS,2025-05-22,120.6
SKU-004-ELECTRONICS,2025-05-23,116.4
SKU-004-ELECTRONICS,2025-05-24,119.3
SKU-004-ELECTRONICS,2025-05-25,131.3
SKU-004-ELECTRONICS,2025-05-26,140.4
SKU-004-ELECTRONICS,2025-05-27,132.1
SKU-004-ELECTRONICS,2025-05-28,124.9
SKU-004-ELECTRONICS,2025-05-29,108.8
SKU-004-ELECTRONICS,2025-05-30,119.8
SKU-004-ELECTRONICS,2025-05-31,117.2
SKU-004-ELECTRONICS,2025-06-01,133.1
SKU-004-ELECTRONICS,2025-06-02,138.9
SKU-004-ELECTRONICS,2025-06-03,164.1
SKU-004-ELECTRONICS,2025-06-04,131.8
SKU-004-ELECTRONICS,2025-06-05,131.2
SKU-004-ELECTRONICS,2025-06-06,110.4
SKU-004-ELECTRONICS,2025-06-07,136.8
SKU-004-ELECTRONICS,2025-06-08,141.0
